worker_id,month,gross_earning,platform_fees,net_earning,currency,prev_month_net
WRK-000020,2024-05,2411.06,236.06,2175.0,EUR,2173.65
WRK-000020,2024-06,2438.05,238.7,2199.35,EUR,2175.0
WRK-000020,2024-07,2587.95,253.37,2334.58,EUR,2199.35
WRK-000020,2024-08,2576.72,252.27,2324.45,EUR,2334.58
WRK-000020,2024-09,2570.39,251.65,2318.74,EUR,2324.45
WRK-000020,2024-10,2568.69,251.49,2317.2,EUR,2318.74
WRK-000020,2024-11,2556.62,250.31,2306.31,EUR,2317.2
WRK-000020,2024-12,2508.17,245.56,2262.61,EUR,2306.31
WRK-000020,2025-01,2484.94,243.29,2241.65,EUR,2262.61
WRK-000020,2025-02,2619.41,256.45,2362.96,EUR,2241.65
WRK-000020,2025-03,2605.21,255.06,2350.15,EUR,2362.96
WRK-000020,2025-04,2655.85,260.02,2395.83,EUR,2350.15
WRK-000020,2025-05,2652.61,259.7,2392.91,EUR,2395.83
WRK-000020,2025-06,2588.87,253.46,2335.41,EUR,2392.91
WRK-000020,2025-07,2621.31,256.64,2364.67,EUR,2335.41
WRK-000020,2025-08,2801.77,274.31,2527.46,EUR,2364.67
WRK-000020,2025-09,2789.29,273.09,2516.2,EUR,2527.46
WRK-000020,2025-10,2766.97,270.9,2496.07,EUR,2516.2
WRK-000020,2025-11,2779.03,272.08,2506.95,EUR,2496.07
WRK-000020,2025-12,2802.69,274.4,2528.29,EUR,2506.95
WRK-000020,2026-01,2872.47,281.23,2591.24,EUR,2528.29
WRK-000020,2026-02,2877.45,281.72,2595.73,EUR,2591.24
WRK-000021,2024-04,1652.05,227.2,1424.85,EUR,0.0
WRK-000021,2024-05,1498.94,206.15,1292.79,EUR,1424.85
WRK-000021,2024-06,1549.28,213.07,1336.21,EUR,1292.79
WRK-000021,2024-07,1691.37,232.61,1458.76,EUR,1336.21
WRK-000021,2024-08,1910.19,262.71,1647.48,EUR,1458.76
WRK-000021,2024-09,2054.48,282.55,1771.93,EUR,1647.48
WRK-000021,2024-10,2012.5,276.78,1735.72,EUR,1771.93
WRK-000021,2024-11,2204.58,303.19,1901.39,EUR,1735.72
WRK-000021,2024-12,2112.01,290.46,1821.55,EUR,1901.39
WRK-000021,2025-01,2128.95,292.79,1836.16,EUR,1821.55
WRK-000021,2025-02,2015.31,277.16,1738.15,EUR,1836.16
WRK-000021,2025-03,1888.74,259.76,1628.98,EUR,1738.15
WRK-000021,2025-04,1696.23,233.28,1462.95,EUR,1628.98
WRK-000021,2025-05,1547.24,212.79,1334.45,EUR,1462.95
WRK-000021,2025-06,1848.49,254.22,1594.27,EUR,1334.45
WRK-000021,2025-07,2056.85,282.88,1773.97,EUR,1594.27
WRK-000021,2025-08,1780.25,244.84,1535.41,EUR,1773.97
WRK-000021,2025-09,1841.72,253.29,1588.43,EUR,1535.41
WRK-000021,2025-10,1436.45,197.55,1238.9,EUR,1588.43
WRK-000021,2025-11,1541.6,212.01,1329.59,EUR,1238.9
WRK-000021,2025-12,1879.63,258.5,1621.13,EUR,1329.59
WRK-000021,2026-01,1874.53,257.8,1616.73,EUR,1621.13
WRK-000021,2026-02,1711.95,235.44,1476.51,EUR,1616.73
WRK-000022,2024-08,2870.47,355.61,2514.86,EUR,0.0
WRK-000022,2024-09,2986.82,370.02,2616.8,EUR,2514.86
WRK-000022,2024-10,3327.54,412.23,2915.31,EUR,2616.8
WRK-000022,2024-11,3317.56,411.0,2906.56,EUR,2915.31
WRK-000022,2024-12,3596.92,445.61,3151.31,EUR,2906.56
WRK-000022,2025-01,3515.52,435.52,3080.0,EUR,3151.31
WRK-000022,2025-02,3231.92,400.39,2831.53,EUR,3080.0
WRK-000022,2025-03,3425.88,424.42,3001.46,EUR,2831.53
WRK-000022,2025-04,2874.19,356.07,2518.12,EUR,3001.46
WRK-000022,2025-05,2928.26,362.77,2565.49,EUR,2518.12
WRK-000022,2025-06,2719.89,336.95,2382.94,EUR,2565.49
WRK-000022,2025-07,2883.81,357.26,2526.55,EUR,2382.94
WRK-000022,2025-08,2876.44,356.35,2520.09,EUR,2526.55
WRK-000022,2025-09,2942.91,364.58,2578.33,EUR,2520.09
WRK-000022,2025-10,2965.63,367.4,2598.23,EUR,2578.33
WRK-000022,2025-11,3022.55,374.45,2648.1,EUR,2598.23
WRK-000022,2025-12,3014.15,373.41,2640.74,EUR,2648.1
WRK-000022,2026-01,3220.66,398.99,2821.67,EUR,2640.74
WRK-000022,2026-02,3300.01,408.82,2891.19,EUR,2821.67
WRK-000023,2024-03,2435.68,259.07,2176.61,EUR,0.0
WRK-000023,2024-04,2662.82,283.23,2379.59,EUR,2176.61
WRK-000023,2024-05,2716.31,288.92,2427.39,EUR,2379.59
WRK-000023,2024-06,2654.5,282.35,2372.15,EUR,2427.39
WRK-000023,2024-07,2655.11,282.41,2372.7,EUR,2372.15
WRK-000023,2024-08,3159.32,336.04,2823.28,EUR,2372.7
WRK-000023,2024-09,3054.44,324.89,2729.55,EUR,2823.28
WRK-000023,2024-10,3139.05,333.89,2805.16,EUR,2729.55
WRK-000023,2024-11,3087.16,328.37,2758.79,EUR,2805.16
WRK-000023,2024-12,2831.45,301.17,2530.28,EUR,2758.79
WRK-000023,2025-01,2913.64,309.91,2603.73,EUR,2530.28
WRK-000023,2025-02,2502.91,266.22,2236.69,EUR,2603.73
WRK-000023,2025-03,2971.79,316.1,2655.69,EUR,2236.69
WRK-000023,2025-04,2940.03,312.72,2627.31,EUR,2655.69
WRK-000023,2025-05,2783.02,296.02,2487.0,EUR,2627.31
WRK-000023,2025-06,2850.86,303.24,2547.62,EUR,2487.0
WRK-000023,2025-07,2705.16,287.74,2417.42,EUR,2547.62
WRK-000023,2025-08,2743.37,291.8,2451.57,EUR,2417.42
WRK-000023,2025-09,2851.92,303.35,2548.57,EUR,2451.57
WRK-000023,2025-10,2956.93,314.52,2642.41,EUR,2548.57
WRK-000023,2025-11,2676.01,284.64,2391.37,EUR,2642.41
WRK-000023,2025-12,2553.46,271.6,2281.86,EUR,2391.37
WRK-000023,2026-01,2574.69,273.86,2300.83,EUR,2281.86
WRK-000023,2026-02,2533.97,269.53,2264.44,EUR,2300.83
WRK-000024,2024-03,2513.57,230.91,2282.66,EUR,0.0
WRK-000024,2024-04,2507.3,230.33,2276.97,EUR,2282.66
WRK-000024,2024-05,2571.07,236.19,2334.88,EUR,2276.97
WRK-000024,2024-06,2524.71,231.93,2292.78,EUR,2334.88
WRK-000024,2024-07,2769.59,254.43,2515.16,EUR,2292.78
WRK-000024,2024-08,2661.35,244.48,2416.87,EUR,2515.16
WRK-000024,2024-09,2496.79,229.36,2267.43,EUR,2416.87
WRK-000024,2024-10,2606.1,239.41,2366.69,EUR,2267.43
WRK-000024,2024-11,2393.29,219.86,2173.43,EUR,2366.69
WRK-000024,2024-12,2311.61,212.35,2099.26,EUR,2173.43
WRK-000024,2025-01,2349.85,215.87,2133.98,EUR,2099.26
WRK-000024,2025-02,2323.63,213.46,2110.17,EUR,2133.98
WRK-000024,2025-03,2476.1,227.46,2248.64,EUR,2110.17
WRK-000024,2025-04,2544.69,233.76,2310.93,EUR,2248.64
WRK-000024,2025-05,2693.97,247.48,2446.49,EUR,2310.93
WRK-000024,2025-06,2322.11,213.32,2108.79,EUR,2446.49
WRK-000024,2025-07,2136.7,196.29,1940.41,EUR,2108.79
WRK-000024,2025-08,2577.08,236.74,2340.34,EUR,1940.41
WRK-000024,2025-09,2518.45,231.35,2287.1,EUR,2340.34
WRK-000024,2025-10,2728.64,250.66,2477.98,EUR,2287.1
WRK-000024,2025-11,2788.76,256.19,2532.57,EUR,2477.98
WRK-000024,2025-12,3051.28,280.3,2770.98,EUR,2532.57
WRK-000024,2026-01,2783.3,255.68,2527.62,EUR,2770.98
WRK-000024,2026-02,2651.48,243.58,2407.9,EUR,2527.62
WRK-000025,2024-09,1730.37,173.72,1556.65,EUR,0.0
WRK-000025,2024-10,1850.4,185.77,1664.63,EUR,1556.65
WRK-000025,2024-11,1809.93,181.71,1628.22,EUR,1664.63
WRK-000025,2024-12,1881.01,188.84,1692.17,EUR,1628.22
WRK-000025,2025-01,1895.82,190.33,1705.49,EUR,1692.17
WRK-000025,2025-02,1800.52,180.76,1619.76,EUR,1705.49
WRK-000025,2025-03,1615.57,162.2,1453.37,EUR,1619.76
WRK-000025,2025-04,1557.49,156.36,1401.13,EUR,1453.37
WRK-000025,2025-05,1582.74,158.9,1423.84,EUR,1401.13
WRK-000025,2025-06,1672.2,167.88,1504.32,EUR,1423.84
WRK-000025,2025-07,1838.16,184.54,1653.62,EUR,1504.32
WRK-000025,2025-08,1846.83,185.41,1661.42,EUR,1653.62
WRK-000025,2025-09,1735.98,174.28,1561.7,EUR,1661.42
WRK-000025,2025-10,1598.05,160.44,1437.61,EUR,1561.7
WRK-000025,2025-11,1655.24,166.18,1489.06,EUR,1437.61
WRK-000025,2025-12,1675.8,168.24,1507.56,EUR,1489.06
WRK-000025,2026-01,1741.74,174.86,1566.88,EUR,1507.56
WRK-000025,2026-02,1803.4,181.05,1622.35,EUR,1566.88
WRK-000026,2024-09,2647.23,352.53,2294.7,EUR,0.0
WRK-000026,2024-10,2665.98,355.03,2310.95,EUR,2294.7
WRK-000026,2024-11,2735.21,364.25,2370.96,EUR,2310.95
WRK-000026,2024-12,2834.19,377.43,2456.76,EUR,2370.96
WRK-000026,2025-01,2895.11,385.54,2509.57,EUR,2456.76
WRK-000026,2025-02,2920.88,388.97,2531.91,EUR,2509.57
WRK-000026,2025-03,2777.84,369.92,2407.92,EUR,2531.91
WRK-000026,2025-04,2914.73,388.15,2526.58,EUR,2407.92
WRK-000026,2025-05,2782.78,370.58,2412.2,EUR,2526.58
WRK-000026,2025-06,2676.52,356.43,2320.09,EUR,2412.2
WRK-000026,2025-07,2880.74,383.63,2497.11,EUR,2320.09
WRK-000026,2025-08,2721.4,362.41,2358.99,EUR,2497.11
WRK-000026,2025-09,2887.87,384.58,2503.29,EUR,2358.99
WRK-000026,2025-10,2899.28,386.09,2513.19,EUR,2503.29
WRK-000026,2025-11,2881.39,383.71,2497.68,EUR,2513.19
WRK-000026,2025-12,2791.99,371.81,2420.18,EUR,2497.68
WRK-000026,2026-01,3045.86,405.61,2640.25,EUR,2420.18
WRK-000026,2026-02,3078.24,409.93,2668.31,EUR,2640.25
WRK-000027,2024-03,2230.09,323.62,1906.47,EUR,0.0
WRK-000027,2024-04,2380.19,345.41,2034.78,EUR,1906.47
WRK-000027,2024-05,2266.63,328.93,1937.7,EUR,2034.78
WRK-000027,2024-06,1838.26,266.76,1571.5,EUR,1937.7
WRK-000027,2024-07,2131.95,309.38,1822.57,EUR,1571.5
WRK-000027,2024-08,1993.36,289.27,1704.09,EUR,1822.57
WRK-000027,2024-09,1970.4,285.94,1684.46,EUR,1704.09
WRK-000027,2024-10,1953.1,283.43,1669.67,EUR,1684.46
WRK-000027,2024-11,1829.92,265.55,1564.37,EUR,1669.67
WRK-000027,2024-12,1880.77,272.93,1607.84,EUR,1564.37
WRK-000027,2025-01,1793.9,260.33,1533.57,EUR,1607.84
WRK-000027,2025-02,1820.83,264.23,1556.6,EUR,1533.57
WRK-000027,2025-03,1873.03,271.81,1601.22,EUR,1556.6
WRK-000027,2025-04,1846.32,267.93,1578.39,EUR,1601.22
WRK-000027,2025-05,1638.8,237.82,1400.98,EUR,1578.39
WRK-000027,2025-06,1227.48,178.13,1049.35,EUR,1400.98
WRK-000027,2025-07,1804.26,261.83,1542.43,EUR,1049.35
WRK-000027,2025-08,1853.9,269.03,1584.87,EUR,1542.43
WRK-000027,2025-09,1876.01,272.24,1603.77,EUR,1584.87
WRK-000027,2025-10,1928.94,279.92,1649.02,EUR,1603.77
WRK-000027,2025-11,1712.02,248.44,1463.58,EUR,1649.02
WRK-000027,2025-12,1989.68,288.74,1700.94,EUR,1463.58
WRK-000027,2026-01,2152.53,312.37,1840.16,EUR,1700.94
WRK-000027,2026-02,2303.21,334.24,1968.97,EUR,1840.16
WRK-000028,2024-03,2863.82,273.72,2590.1,EUR,0.0
WRK-000028,2024-04,2733.14,261.23,2471.91,EUR,2590.1
WRK-000028,2024-05,2865.3,273.86,2591.44,EUR,2471.91
WRK-000028,2024-06,3084.85,294.85,2790.0,EUR,2591.44
WRK-000028,2024-07,3368.49,321.96,3046.53,EUR,2790.0
WRK-000028,2024-08,3202.26,306.07,2896.19,EUR,3046.53
WRK-000028,2024-09,2862.56,273.6,2588.96,EUR,2896.19
WRK-000028,2024-10,2663.8,254.6,2409.2,EUR,2588.96
WRK-000028,2024-11,3212.14,307.01,2905.13,EUR,2409.2
WRK-000028,2024-12,2778.54,265.57,2512.97,EUR,2905.13
WRK-000028,2025-01,2483.8,237.4,2246.4,EUR,2512.97
WRK-000028,2025-02,2934.69,280.49,2654.2,EUR,2246.4
WRK-000028,2025-03,2640.19,252.35,2387.84,EUR,2654.2
WRK-000028,2025-04,2522.51,241.1,2281.41,EUR,2387.84
WRK-000028,2025-05,2724.98,260.45,2464.53,EUR,2281.41
WRK-000028,2025-06,2653.16,253.59,2399.57,EUR,2464.53
WRK-000028,2025-07,3226.2,308.36,2917.84,EUR,2399.57
WRK-000028,2025-08,3162.77,302.29,2860.48,EUR,2917.84
WRK-000028,2025-09,2873.75,274.67,2599.08,EUR,2860.48
WRK-000028,2025-10,2981.69,284.99,2696.7,EUR,2599.08
WRK-000028,2025-11,3135.31,299.67,2835.64,EUR,2696.7
WRK-000028,2025-12,3200.12,305.86,2894.26,EUR,2835.64
WRK-000028,2026-01,3570.11,341.23,3228.88,EUR,2894.26
WRK-000028,2026-02,3796.44,362.86,3433.58,EUR,3228.88
WRK-000029,2024-07,1949.65,163.62,1786.03,EUR,0.0
WRK-000029,2024-08,1996.47,167.55,1828.92,EUR,1786.03
WRK-000029,2024-09,1962.0,164.65,1797.35,EUR,1828.92
WRK-000029,2024-10,1831.4,153.69,1677.71,EUR,1797.35
WRK-000029,2024-11,2213.6,185.77,2027.83,EUR,1677.71
WRK-000029,2024-12,2268.12,190.34,2077.78,EUR,2027.83
WRK-000029,2025-01,2074.57,174.1,1900.47,EUR,2077.78
WRK-000029,2025-02,2524.4,211.85,2312.55,EUR,1900.47
WRK-000029,2025-03,2495.7,209.44,2286.26,EUR,2312.55
WRK-000029,2025-04,2394.4,200.94,2193.46,EUR,2286.26
WRK-000029,2025-05,2614.17,219.39,2394.78,EUR,2193.46
WRK-000029,2025-06,2853.4,239.46,2613.94,EUR,2394.78
WRK-000029,2025-07,2634.27,221.07,2413.2,EUR,2613.94
WRK-000029,2025-08,2742.86,230.19,2512.67,EUR,2413.2
WRK-000029,2025-09,2556.63,214.56,2342.07,EUR,2512.67
WRK-000029,2025-10,2520.97,211.56,2309.41,EUR,2342.07
WRK-000029,2025-11,2430.78,203.99,2226.79,EUR,2309.41
WRK-000029,2025-12,2395.76,201.06,2194.7,EUR,2226.79
WRK-000029,2026-01,2701.57,226.72,2474.85,EUR,2194.7
WRK-000029,2026-02,2898.71,243.26,2655.45,EUR,2474.85
WRK-000030,2024-08,1787.63,228.79,1558.84,EUR,0.0
WRK-000030,2024-09,1722.67,220.48,1502.19,EUR,1558.84
WRK-000030,2024-10,1724.46,220.71,1503.75,EUR,1502.19
WRK-000030,2024-11,1952.16,249.85,1702.31,EUR,1503.75
WRK-000030,2024-12,2043.71,261.57,1782.14,EUR,1702.31
WRK-000030,2025-01,2067.28,264.58,1802.7,EUR,1782.14
WRK-000030,2025-02,2154.27,275.72,1878.55,EUR,1802.7
WRK-000030,2025-03,2237.47,286.36,1951.11,EUR,1878.55
WRK-000030,2025-04,2190.16,280.31,1909.85,EUR,1951.11
WRK-000030,2025-05,1945.5,249.0,1696.5,EUR,1909.85
WRK-000030,2025-06,1994.14,255.22,1738.92,EUR,1696.5
WRK-000030,2025-07,1856.07,237.55,1618.52,EUR,1738.92
WRK-000030,2025-08,1840.53,235.56,1604.97,EUR,1618.52
WRK-000030,2025-09,1952.15,249.85,1702.3,EUR,1604.97
WRK-000030,2025-10,1913.09,244.85,1668.24,EUR,1702.3
WRK-000030,2025-11,1900.03,243.18,1656.85,EUR,1668.24
WRK-000030,2025-12,2042.15,261.37,1780.78,EUR,1656.85
WRK-000030,2026-01,2306.68,295.22,2011.46,EUR,1780.78
WRK-000030,2026-02,2207.35,282.51,1924.84,EUR,2011.46
WRK-000031,2024-04,2255.84,249.12,2006.72,EUR,0.0
WRK-000031,2024-05,2164.44,239.02,1925.42,EUR,2006.72
WRK-000031,2024-06,2322.21,256.44,2065.77,EUR,1925.42
WRK-000031,2024-07,2196.28,242.54,1953.74,EUR,2065.77
WRK-000031,2024-08,2235.65,246.89,1988.76,EUR,1953.74
WRK-000031,2024-09,1959.76,216.42,1743.34,EUR,1988.76
WRK-000031,2024-10,1969.92,217.54,1752.38,EUR,1743.34
WRK-000031,2024-11,2129.75,235.19,1894.56,EUR,1752.38
WRK-000031,2024-12,2214.73,244.58,1970.15,EUR,1894.56
WRK-000031,2025-01,2088.24,230.61,1857.63,EUR,1970.15
WRK-000031,2025-02,2275.88,251.33,2024.55,EUR,1857.63
WRK-000031,2025-03,2143.46,236.71,1906.75,EUR,2024.55
WRK-000031,2025-04,2073.17,228.94,1844.23,EUR,1906.75
WRK-000031,2025-05,2109.96,233.01,1876.95,EUR,1844.23
WRK-000031,2025-06,2229.88,246.25,1983.63,EUR,1876.95
WRK-000031,2025-07,2263.12,249.92,2013.2,EUR,1983.63
WRK-000031,2025-08,2191.65,242.03,1949.62,EUR,2013.2
WRK-000031,2025-09,2121.7,234.3,1887.4,EUR,1949.62
WRK-000031,2025-10,2116.61,233.74,1882.87,EUR,1887.4
WRK-000031,2025-11,2139.35,236.25,1903.1,EUR,1882.87
WRK-000031,2025-12,2125.95,234.77,1891.18,EUR,1903.1
WRK-000031,2026-01,2105.62,232.53,1873.09,EUR,1891.18
WRK-000031,2026-02,2024.02,223.52,1800.5,EUR,1873.09
WRK-000032,2024-07,2901.76,401.82,2499.94,EUR,0.0
WRK-000032,2024-08,2928.1,405.47,2522.63,EUR,2499.94
WRK-000032,2024-09,2980.9,412.78,2568.12,EUR,2522.63
WRK-000032,2024-10,3009.94,416.8,2593.14,EUR,2568.12
WRK-000032,2024-11,2919.37,404.26,2515.11,EUR,2593.14
WRK-000032,2024-12,2864.13,396.61,2467.52,EUR,2515.11
WRK-000032,2025-01,2881.47,399.01,2482.46,EUR,2467.52
WRK-000032,2025-02,2959.26,409.78,2549.48,EUR,2482.46
WRK-000032,2025-03,3016.29,417.68,2598.61,EUR,2549.48
WRK-000032,2025-04,2835.78,392.68,2443.1,EUR,2598.61
WRK-000032,2025-05,2814.21,389.7,2424.51,EUR,2443.1
WRK-000032,2025-06,2875.54,398.19,2477.35,EUR,2424.51
WRK-000032,2025-07,2843.54,393.76,2449.78,EUR,2477.35
WRK-000032,2025-08,2761.71,382.43,2379.28,EUR,2449.78
WRK-000032,2025-09,2712.46,375.61,2336.85,EUR,2379.28
WRK-000032,2025-10,3030.59,419.66,2610.93,EUR,2336.85
WRK-000032,2025-11,3031.69,419.81,2611.88,EUR,2610.93
WRK-000032,2025-12,3060.84,423.85,2636.99,EUR,2611.88
WRK-000032,2026-01,3073.71,425.63,2648.08,EUR,2636.99
WRK-000032,2026-02,3103.71,429.79,2673.92,EUR,2648.08
WRK-000033,2024-09,2378.35,348.42,2029.93,EUR,0.0
WRK-000033,2024-10,2416.05,353.94,2062.11,EUR,2029.93
WRK-000033,2024-11,2383.98,349.24,2034.74,EUR,2062.11
WRK-000033,2024-12,2360.43,345.79,2014.64,EUR,2034.74
WRK-000033,2025-01,2313.33,338.89,1974.44,EUR,2014.64
WRK-000033,2025-02,2354.49,344.92,2009.57,EUR,1974.44
WRK-000033,2025-03,2339.59,342.74,1996.85,EUR,2009.57
WRK-000033,2025-04,2239.28,328.04,1911.24,EUR,1996.85
WRK-000033,2025-05,2310.67,338.5,1972.17,EUR,1911.24
WRK-000033,2025-06,2350.31,344.31,2006.0,EUR,1972.17
WRK-000033,2025-07,2280.48,334.08,1946.4,EUR,2006.0
WRK-000033,2025-08,2390.95,350.26,2040.69,EUR,1946.4
WRK-000033,2025-09,2490.88,364.9,2125.98,EUR,2040.69
WRK-000033,2025-10,2462.37,360.73,2101.64,EUR,2125.98
WRK-000033,2025-11,2517.55,368.81,2148.74,EUR,2101.64
WRK-000033,2025-12,2477.4,362.93,2114.47,EUR,2148.74
WRK-000033,2026-01,2422.61,354.9,2067.71,EUR,2114.47
WRK-000033,2026-02,2512.44,368.06,2144.38,EUR,2067.71
WRK-000034,2024-05,2415.03,242.2,2172.83,EUR,0.0
WRK-000034,2024-06,2138.96,214.51,1924.45,EUR,2172.83
WRK-000034,2024-07,2022.05,202.79,1819.26,EUR,1924.45
WRK-000034,2024-08,1983.11,198.88,1784.23,EUR,1819.26
WRK-000034,2024-09,1681.9,168.67,1513.23,EUR,1784.23
WRK-000034,2024-10,1653.1,165.79,1487.31,EUR,1513.23
WRK-000034,2024-11,1547.02,155.15,1391.87,EUR,1487.31
WRK-000034,2024-12,1788.37,179.35,1609.02,EUR,1391.87
WRK-000034,2025-01,1834.86,184.01,1650.85,EUR,1609.02
WRK-000034,2025-02,1571.48,157.6,1413.88,EUR,1650.85
WRK-000034,2025-03,1856.54,186.19,1670.35,EUR,1413.88
WRK-000034,2025-04,2084.73,209.07,1875.66,EUR,1670.35
WRK-000034,2025-05,2036.02,204.19,1831.83,EUR,1875.66
WRK-000034,2025-06,2212.34,221.87,1990.47,EUR,1831.83
WRK-000034,2025-07,2281.82,228.84,2052.98,EUR,1990.47
WRK-000034,2025-08,2095.43,210.15,1885.28,EUR,2052.98
WRK-000034,2025-09,2157.54,216.38,1941.16,EUR,1885.28
WRK-000034,2025-10,2188.77,219.51,1969.26,EUR,1941.16
WRK-000034,2025-11,2052.05,205.8,1846.25,EUR,1969.26
WRK-000034,2025-12,1929.08,193.46,1735.62,EUR,1846.25
WRK-000034,2026-01,2073.51,207.95,1865.56,EUR,1735.62
WRK-000034,2026-02,2478.72,248.59,2230.13,EUR,1865.56
WRK-000035,2024-09,1670.16,202.96,1467.2,EUR,0.0
WRK-000035,2024-10,1735.49,210.9,1524.59,EUR,1467.2
WRK-000035,2024-11,1807.63,219.67,1587.96,EUR,1524.59
WRK-000035,2024-12,1827.62,222.1,1605.52,EUR,1587.96
WRK-000035,2025-01,1858.1,225.8,1632.3,EUR,1605.52
WRK-000035,2025-02,1858.71,225.87,1632.84,EUR,1632.3
WRK-000035,2025-03,1917.15,232.98,1684.17,EUR,1632.84
WRK-000035,2025-04,1960.91,238.29,1722.62,EUR,1684.17
WRK-000035,2025-05,1907.08,231.75,1675.33,EUR,1722.62
WRK-000035,2025-06,1885.89,229.18,1656.71,EUR,1675.33
WRK-000035,2025-07,1888.32,229.47,1658.85,EUR,1656.71
WRK-000035,2025-08,1888.17,229.45,1658.72,EUR,1658.85
WRK-000035,2025-09,1962.84,238.53,1724.31,EUR,1658.72
WRK-000035,2025-10,2036.44,247.47,1788.97,EUR,1724.31
WRK-000035,2025-11,2002.72,243.38,1759.34,EUR,1788.97
WRK-000035,2025-12,2071.26,251.7,1819.56,EUR,1759.34
WRK-000035,2026-01,1979.74,240.58,1739.16,EUR,1819.56
WRK-000035,2026-02,2079.08,252.65,1826.43,EUR,1739.16
WRK-000036,2024-05,2934.15,435.56,2498.59,EUR,0.0
WRK-000036,2024-06,2990.64,443.94,2546.7,EUR,2498.59
WRK-000036,2024-07,3382.22,502.07,2880.15,EUR,2546.7
WRK-000036,2024-08,3379.12,501.61,2877.51,EUR,2880.15
WRK-000036,2024-09,3057.54,453.88,2603.66,EUR,2877.51
WRK-000036,2024-10,3332.55,494.7,2837.85,EUR,2603.66
WRK-000036,2024-11,3687.97,547.46,3140.51,EUR,2837.85
WRK-000036,2024-12,3567.28,529.54,3037.74,EUR,3140.51
WRK-000036,2025-01,3356.21,498.21,2858.0,EUR,3037.74
WRK-000036,2025-02,3347.06,496.85,2850.21,EUR,2858.0
WRK-000036,2025-03,3147.11,467.17,2679.94,EUR,2850.21
WRK-000036,2025-04,3293.08,488.84,2804.24,EUR,2679.94
WRK-000036,2025-05,3041.16,451.44,2589.72,EUR,2804.24
WRK-000036,2025-06,3313.29,491.84,2821.45,EUR,2589.72
WRK-000036,2025-07,3255.7,483.29,2772.41,EUR,2821.45
WRK-000036,2025-08,3526.64,523.51,3003.13,EUR,2772.41
WRK-000036,2025-09,3009.79,446.79,2563.0,EUR,3003.13
WRK-000036,2025-10,2787.47,413.79,2373.68,EUR,2563.0
WRK-000036,2025-11,3065.28,455.02,2610.26,EUR,2373.68
WRK-000036,2025-12,3167.78,470.24,2697.54,EUR,2610.26
WRK-000036,2026-01,3146.47,467.08,2679.39,EUR,2697.54
WRK-000036,2026-02,3194.29,474.18,2720.11,EUR,2679.39
WRK-000037,2024-06,2269.88,330.47,1939.41,EUR,0.0
WRK-000037,2024-07,2648.6,385.6,2263.0,EUR,1939.41
WRK-000037,2024-08,2646.63,385.32,2261.31,EUR,2263.0
WRK-000037,2024-09,2584.29,376.24,2208.05,EUR,2261.31
WRK-000037,2024-10,2921.52,425.34,2496.18,EUR,2208.05
WRK-000037,2024-11,2766.7,402.8,2363.9,EUR,2496.18
WRK-000037,2024-12,2931.74,426.83,2504.91,EUR,2363.9
WRK-000037,2025-01,2553.19,371.71,2181.48,EUR,2504.91
WRK-000037,2025-02,2950.43,429.55,2520.88,EUR,2181.48
WRK-000037,2025-03,2747.8,400.05,2347.75,EUR,2520.88
WRK-000037,2025-04,2793.93,406.76,2387.17,EUR,2347.75
WRK-000037,2025-05,2612.87,380.4,2232.47,EUR,2387.17
WRK-000037,2025-06,2470.08,359.61,2110.47,EUR,2232.47
WRK-000037,2025-07,2508.76,365.25,2143.51,EUR,2110.47
WRK-000037,2025-08,2837.72,413.14,2424.58,EUR,2143.51
WRK-000037,2025-09,2789.69,406.15,2383.54,EUR,2424.58
WRK-000037,2025-10,2871.73,418.09,2453.64,EUR,2383.54
WRK-000037,2025-11,2772.97,403.71,2369.26,EUR,2453.64
WRK-000037,2025-12,3153.15,459.06,2694.09,EUR,2369.26
WRK-000037,2026-01,2741.21,399.09,2342.12,EUR,2694.09
WRK-000037,2026-02,2408.69,350.68,2058.01,EUR,2342.12
WRK-000038,2024-09,1929.61,249.73,1679.88,EUR,0.0
WRK-000038,2024-10,1725.04,223.25,1501.79,EUR,1679.88
WRK-000038,2024-11,1840.07,238.14,1601.93,EUR,1501.79
WRK-000038,2024-12,1861.35,240.89,1620.46,EUR,1601.93
WRK-000038,2025-01,1854.52,240.01,1614.51,EUR,1620.46
WRK-000038,2025-02,1800.37,233.0,1567.37,EUR,1614.51
WRK-000038,2025-03,1896.3,245.41,1650.89,EUR,1567.37
WRK-000038,2025-04,1821.41,235.72,1585.69,EUR,1650.89
WRK-000038,2025-05,1846.54,238.97,1607.57,EUR,1585.69
WRK-000038,2025-06,1927.34,249.43,1677.91,EUR,1607.57
WRK-000038,2025-07,1817.89,235.27,1582.62,EUR,1677.91
WRK-000038,2025-08,1860.97,240.84,1620.13,EUR,1582.62
WRK-000038,2025-09,1892.29,244.9,1647.39,EUR,1620.13
WRK-000038,2025-10,1922.66,248.83,1673.83,EUR,1647.39
WRK-000038,2025-11,1891.91,244.85,1647.06,EUR,1673.83
WRK-000038,2025-12,1934.89,250.41,1684.48,EUR,1647.06
WRK-000038,2026-01,1993.65,258.01,1735.64,EUR,1684.48
WRK-000038,2026-02,1955.97,253.14,1702.83,EUR,1735.64
WRK-000039,2024-05,3134.31,462.06,2672.25,EUR,0.0
WRK-000039,2024-06,2852.5,420.52,2431.98,EUR,2672.25
