tx_id,stripe_payment_intent,worker_id,date,amount_sent,currency_sent,amount_received,currency_received,exchange_rate,destination_country,status
FX-000207,pi_0c4755e84fa72b0eb142650a,WRK-000018,2025-08-16,121.56,TRY,3.01,EUR,40.3593,DE,completed
FX-000208,pi_77a2cc6bbd2fc250a0d69074,WRK-000018,2025-08-03,106.7,TRY,2.84,EUR,37.5288,DE,completed
FX-000209,pi_83cdf3d3bcb82f9a320fe691,WRK-000018,2025-08-02,78.26,TRY,2.03,EUR,38.5961,DE,completed
FX-000210,pi_06015fb3e20a544964751aac,WRK-000018,2025-10-05,74.58,TRY,1.89,EUR,39.429,DE,completed
FX-000211,pi_5a36e2b19ea3be185bf3b038,WRK-000018,2025-11-09,116.47,TRY,2.95,EUR,39.4985,DE,completed
FX-000212,pi_5a1678fc24f4f0f3d7881788,WRK-000018,2025-12-13,79.79,TRY,2.12,EUR,37.6203,DE,completed
FX-000213,pi_bec7b843b820302ee4ca3d80,WRK-000018,2026-01-12,97.12,TRY,2.41,EUR,40.318,DE,completed
FX-000214,pi_cb10e2a56bc719f41f2656b6,WRK-000019,2024-07-26,63.17,TRY,1.7,EUR,37.1072,DE,completed
FX-000215,pi_e6887831b8cc3153d5721e5d,WRK-000019,2024-07-25,72.01,TRY,1.91,EUR,37.7096,DE,completed
FX-000216,pi_dfe3d02fb60f5ba1dd05119d,WRK-000019,2024-07-05,69.42,TRY,1.81,EUR,38.3836,DE,completed
FX-000217,pi_7b7a010a92266f7b4943e416,WRK-000019,2024-08-05,68.34,TRY,1.79,EUR,38.1165,DE,completed
FX-000218,pi_6df91b7a66056415c532130e,WRK-000019,2024-08-07,59.06,TRY,1.51,EUR,39.0328,DE,pending
FX-000219,pi_4f99c05f05463cbfb16b1c29,WRK-000019,2024-08-13,55.43,TRY,1.39,EUR,39.9199,DE,pending
FX-000220,pi_1af33a2bf8f98c7249f0ba3f,WRK-000019,2024-09-20,35.95,TRY,0.97,EUR,37.1617,DE,completed
FX-000221,pi_7c2d8fc115e24512c474ea21,WRK-000019,2024-09-19,55.98,TRY,1.47,EUR,37.9744,DE,completed
FX-000222,pi_a7895167ef0f0cb82169d3da,WRK-000019,2024-10-12,54.9,TRY,1.41,EUR,39.0486,DE,completed
FX-000223,pi_71beec355f7b74027a5096e5,WRK-000019,2024-10-14,79.75,TRY,2.13,EUR,37.3967,DE,completed
FX-000224,pi_642241d763e20e6f43f78cf6,WRK-000019,2024-11-23,59.96,TRY,1.51,EUR,39.7436,DE,completed
FX-000225,pi_e3b92adbdb0ee75ca4bffdaa,WRK-000019,2024-11-19,37.04,TRY,0.99,EUR,37.4167,DE,completed
FX-000226,pi_265ff90d0e8dba76588c1262,WRK-000019,2024-12-20,40.2,TRY,1.05,EUR,38.2531,DE,completed
FX-000227,pi_abfe11d10e1b98a8cad3c81d,WRK-000019,2025-01-04,49.31,TRY,1.24,EUR,39.6309,DE,completed
FX-000228,pi_eac6fc84a4eea0e00cd8b529,WRK-000019,2025-01-14,44.04,TRY,1.09,EUR,40.3229,DE,completed
FX-000229,pi_c92af2e861c8acda48f316a9,WRK-000019,2025-02-01,62.28,TRY,1.61,EUR,38.6681,DE,completed
FX-000230,pi_90bfac2a33dbc640120fd1e1,WRK-000019,2025-02-05,46.01,TRY,1.15,EUR,40.0192,DE,completed
FX-000231,pi_d6701f1a65ec202990ff7982,WRK-000019,2025-03-24,44.65,TRY,1.21,EUR,37.0431,DE,completed
FX-000232,pi_c35e021b2431ba7c6fe43dbf,WRK-000019,2025-04-04,60.61,TRY,1.53,EUR,39.5258,DE,completed
FX-000233,pi_7e6bd99695a120894daf5025,WRK-000019,2025-05-26,41.33,TRY,1.1,EUR,37.5195,DE,completed
FX-000234,pi_5250bb395314338bfca9aa6d,WRK-000019,2025-05-07,41.87,TRY,1.06,EUR,39.6655,DE,completed
FX-000235,pi_f6125694adfe4d6ee0a11cb4,WRK-000019,2025-05-25,49.08,TRY,1.33,EUR,36.8821,DE,completed
FX-000236,pi_4f7aedf13d2fdb31bcd80b0e,WRK-000019,2025-06-02,37.69,TRY,0.94,EUR,40.2215,DE,completed
FX-000237,pi_c42272dcef67189af5b34418,WRK-000019,2025-07-28,44.06,TRY,1.13,EUR,39.0665,DE,completed
FX-000238,pi_b173a7675dc85fbad12e6793,WRK-000019,2025-07-13,41.43,TRY,1.1,EUR,37.6447,DE,completed
FX-000239,pi_a2eb3e20a74e16288041ab64,WRK-000019,2025-08-13,40.88,TRY,1.09,EUR,37.6373,DE,completed
FX-000240,pi_810311e9384eb663db723ab4,WRK-000019,2025-08-01,36.88,TRY,0.96,EUR,38.5125,DE,completed
FX-000241,pi_74e3512e2075241ad9f9731d,WRK-000019,2025-08-19,65.28,TRY,1.73,EUR,37.694,DE,completed
FX-000242,pi_c1c5758a47d458add748a263,WRK-000019,2025-09-05,49.63,TRY,1.35,EUR,36.694,DE,completed
FX-000243,pi_b631e614a8efe2e559f439bd,WRK-000019,2025-09-04,53.33,TRY,1.39,EUR,38.3269,DE,completed
FX-000244,pi_f7a72f9a44c0049046a0454d,WRK-000019,2025-10-22,78.78,TRY,2.03,EUR,38.7339,DE,completed
FX-000245,pi_b6e40e3a66eee926ec2c4634,WRK-000019,2025-11-10,59.78,TRY,1.53,EUR,38.994,DE,completed
FX-000246,pi_6275eb766608f6c94382894c,WRK-000019,2025-12-13,38.42,TRY,0.98,EUR,39.1548,DE,completed
FX-000247,pi_c8d14f19d9bd198bb88f2ea2,WRK-000019,2025-12-21,47.38,TRY,1.17,EUR,40.3833,DE,failed
FX-000248,pi_7b1091137d7016fdd8dad96a,WRK-000019,2025-12-06,39.18,TRY,0.99,EUR,39.4417,DE,completed
FX-000249,pi_37419546c7d241690aa7e52e,WRK-000019,2026-01-15,45.74,TRY,1.13,EUR,40.3548,DE,completed
FX-000250,pi_d85b61a5b5bc4c46ea67a9ec,WRK-000019,2026-01-17,44.88,TRY,1.14,EUR,39.2614,DE,completed
FX-000251,pi_d10b3a7a53cec1eb6fe040b7,WRK-000019,2026-02-12,61.71,TRY,1.55,EUR,39.8116,DE,completed
FX-000252,pi_5b6f9347432dc39aa3ce5681,WRK-000019,2026-02-06,65.39,TRY,1.62,EUR,40.2623,DE,completed
FX-000253,pi_fc4a84b80eb9432f3b35d2fb,WRK-000020,2024-06-21,194.8,TRY,4.84,EUR,40.2442,DE,pending
FX-000254,pi_d494f0d606736a8a0ceec5d4,WRK-000020,2024-06-25,171.22,TRY,4.34,EUR,39.4904,DE,completed
FX-000255,pi_bb016badf799826be20cf138,WRK-000020,2024-08-11,168.51,TRY,4.59,EUR,36.7236,DE,completed
FX-000256,pi_ac04add70005a8691e8f74c4,WRK-000020,2024-09-16,108.08,TRY,2.77,EUR,39.0018,DE,completed
FX-000257,pi_0ad90b0b44ad5b95178355d6,WRK-000020,2024-11-21,148.82,TRY,3.95,EUR,37.6649,DE,pending
FX-000258,pi_e5f405429135bbcbf69a2caf,WRK-000020,2025-01-08,167.74,TRY,4.15,EUR,40.4166,DE,completed
FX-000259,pi_b81ec9a8539e5cf35fb7f618,WRK-000020,2025-01-03,215.28,TRY,5.51,EUR,39.0903,DE,completed
FX-000260,pi_769d28c69244516f9acee014,WRK-000020,2025-01-18,187.61,TRY,4.89,EUR,38.384,DE,completed
FX-000261,pi_188662b345d591b1efeab6cb,WRK-000020,2025-04-24,115.74,TRY,2.93,EUR,39.5239,DE,completed
FX-000262,pi_95a6789f1459e9d65522dbf3,WRK-000020,2025-06-17,128.64,TRY,3.22,EUR,39.9614,DE,completed
FX-000263,pi_524732f49134188290e837d5,WRK-000020,2025-06-10,218.98,TRY,5.65,EUR,38.774,DE,completed
FX-000264,pi_8d41bd764dfb151cb584a8cb,WRK-000020,2025-06-11,212.24,TRY,5.78,EUR,36.7227,DE,completed
FX-000265,pi_8dafa39d3377272a18b3679b,WRK-000020,2025-08-02,147.69,TRY,3.93,EUR,37.5878,DE,completed
FX-000266,pi_24347c65711ec4f5a1751bbc,WRK-000020,2025-11-16,205.14,TRY,5.14,EUR,39.9014,DE,completed
FX-000267,pi_a043d685a6c64073a073e8c1,WRK-000020,2025-11-20,173.91,TRY,4.69,EUR,37.0725,DE,completed
FX-000268,pi_c55c1038fd6b4256830dc88c,WRK-000020,2026-01-02,112.13,TRY,2.97,EUR,37.7356,DE,completed
FX-000269,pi_e4dd949648a12b441c9c5c94,WRK-000021,2024-05-26,94.25,EUR,3670.68,TRY,38.9462,TR,completed
FX-000270,pi_3033e92701f2c674c36cb5d5,WRK-000021,2024-05-03,104.05,EUR,4143.0,TRY,39.8174,TR,completed
FX-000271,pi_a865057ab38ff62b07804154,WRK-000021,2024-11-01,85.49,EUR,3137.83,TRY,36.7041,TR,completed
FX-000272,pi_70b4afddefa77dcc00e2bd26,WRK-000021,2024-11-28,52.77,EUR,2020.14,TRY,38.282,TR,completed
FX-000273,pi_4dab5aee2fb50a6a03c24209,WRK-000021,2024-12-23,78.69,EUR,2930.49,TRY,37.2409,TR,completed
FX-000274,pi_d04559b9711b29fcc351b3da,WRK-000021,2024-12-28,57.58,EUR,2273.55,TRY,39.485,TR,completed
FX-000275,pi_0b22533e24b4795a7ad0d683,WRK-000021,2024-12-23,73.88,EUR,2885.91,TRY,39.0621,TR,completed
FX-000276,pi_f8b48334e8a7759ae515e275,WRK-000021,2025-01-04,57.32,EUR,2175.48,TRY,37.9533,TR,completed
FX-000277,pi_799bb73b9760e3ee16499224,WRK-000021,2025-02-20,109.55,EUR,4404.46,TRY,40.205,TR,completed
FX-000278,pi_fc25ff4cc7202e413313ad57,WRK-000021,2025-02-12,51.46,EUR,1991.08,TRY,38.6918,TR,completed
FX-000279,pi_673e65e654ad985af0e23580,WRK-000021,2025-03-20,95.22,EUR,3817.96,TRY,40.0962,TR,completed
FX-000280,pi_365a646d0f62ad71a1dc0596,WRK-000021,2025-04-15,45.53,EUR,1779.87,TRY,39.0922,TR,completed
FX-000281,pi_6b1ce8cbdf126cd10fb489d6,WRK-000021,2025-05-15,63.67,EUR,2358.53,TRY,37.043,TR,completed
FX-000282,pi_a454d82505a950b311ba64fb,WRK-000021,2025-06-08,106.43,EUR,4262.93,TRY,40.0538,TR,completed
FX-000283,pi_d90509bc18b5a462bbb1efc9,WRK-000021,2025-06-10,86.08,EUR,3327.06,TRY,38.6508,TR,completed
FX-000284,pi_b093e4b28062403ca47ca13b,WRK-000021,2025-06-08,49.03,EUR,1847.61,TRY,37.6832,TR,completed
FX-000285,pi_e05577b3ba40dfa853f545a0,WRK-000021,2025-10-20,84.02,EUR,3274.97,TRY,38.9784,TR,completed
FX-000286,pi_c4bf686f16314dcff853e4ca,WRK-000021,2025-11-22,104.15,EUR,4194.32,TRY,40.2719,TR,completed
FX-000287,pi_586d77d7e248572e6af6a929,WRK-000021,2025-11-03,85.0,EUR,3348.47,TRY,39.3938,TR,completed
FX-000288,pi_9715bea8dd25d2ee54e3739f,WRK-000021,2025-12-26,56.63,EUR,2171.84,TRY,38.3514,TR,completed
FX-000289,pi_8039978c5a311383799d1ec3,WRK-000022,2024-10-26,67.27,EUR,2656.08,TRY,39.4838,TR,completed
FX-000290,pi_464a574a485a8a1c20e872ca,WRK-000022,2024-10-04,82.27,EUR,3149.4,TRY,38.2813,TR,completed
FX-000291,pi_82cc3858149922ccd92ffacc,WRK-000022,2024-10-09,46.27,EUR,1739.15,TRY,37.587,TR,completed
FX-000292,pi_bd549c0f06a274d3a4d0668b,WRK-000022,2024-12-26,45.56,EUR,1754.57,TRY,38.5113,TR,completed
FX-000293,pi_57b7f0abe74961a45e12b5c6,WRK-000022,2025-01-05,79.62,EUR,3092.9,TRY,38.8458,TR,completed
FX-000294,pi_8a8db2cdbbf5cb35353f49e2,WRK-000022,2025-03-21,55.68,EUR,2121.45,TRY,38.1008,TR,completed
FX-000295,pi_e80608cc79ab9fc8cd1e9fcc,WRK-000022,2025-04-14,76.71,EUR,2943.21,TRY,38.368,TR,completed
FX-000296,pi_297cbfe6496052d9c8a3deeb,WRK-000022,2025-06-19,42.34,EUR,1674.59,TRY,39.551,TR,completed
FX-000297,pi_9dc8f5533464e352e7d67bb6,WRK-000022,2025-07-15,57.12,EUR,2132.85,TRY,37.3398,TR,completed
FX-000298,pi_89823fb5f631878f066f1541,WRK-000022,2025-09-28,68.15,EUR,2552.76,TRY,37.458,TR,completed
FX-000299,pi_ace0fbe0d20827093b49d628,WRK-000022,2025-09-05,72.8,EUR,2889.77,TRY,39.6947,TR,completed
FX-000300,pi_e1274ae45c5e0de069820e1f,WRK-000022,2025-09-04,84.52,EUR,3242.45,TRY,38.3631,TR,completed
FX-000301,pi_c07e458fa17d928c2abb4934,WRK-000022,2025-11-24,68.53,EUR,2593.19,TRY,37.8402,TR,completed
FX-000302,pi_a89ec26a9e0e603220c25975,WRK-000022,2025-11-21,79.39,EUR,3200.41,TRY,40.3125,TR,completed
FX-000303,pi_f747ba85f25dc71dc4c6081f,WRK-000022,2025-11-27,40.2,EUR,1555.51,TRY,38.6943,TR,completed
FX-000304,pi_f1d86ff3d30b592d8c53f851,WRK-000022,2026-01-06,67.26,EUR,2682.46,TRY,39.8819,TR,completed
FX-000305,pi_15f44e096c26a4b43c86cf9d,WRK-000024,2024-05-20,104.61,EUR,4129.97,TRY,39.4797,TR,completed
FX-000306,pi_c11623fcfd0eb516bac67d24,WRK-000024,2024-05-06,199.73,EUR,7981.09,TRY,39.9594,TR,completed
FX-000307,pi_3fa5c809f052f8060e9df392,WRK-000024,2024-06-07,238.76,EUR,8821.78,TRY,36.9483,TR,completed
FX-000308,pi_27dc8d79eec1ee1a92132957,WRK-000024,2024-07-22,176.57,EUR,6722.39,TRY,38.0721,TR,completed
FX-000309,pi_553d365eecebd18a58986835,WRK-000024,2024-08-15,207.9,EUR,7838.43,TRY,37.7029,TR,completed
FX-000310,pi_66775767c4a0d31eb92500f6,WRK-000024,2024-08-12,237.08,EUR,8719.07,TRY,36.7769,TR,completed
FX-000311,pi_5be1feb133a0e3be03ddffd5,WRK-000024,2024-11-27,155.34,EUR,5774.81,TRY,37.1753,TR,completed
FX-000312,pi_eabe4fae60d6d3c40b0c2b11,WRK-000024,2024-12-06,228.07,EUR,8770.64,TRY,38.4559,TR,completed
FX-000313,pi_4ae684911def872f713d2cc3,WRK-000024,2025-01-20,150.83,EUR,5945.36,TRY,39.4176,TR,completed
FX-000314,pi_ca8fcb002d427e06f83a5b07,WRK-000024,2025-01-27,132.64,EUR,5121.22,TRY,38.6099,TR,completed
FX-000315,pi_2f0a6892e521369dc13a91ae,WRK-000024,2025-01-19,190.64,EUR,7179.98,TRY,37.6625,TR,completed
FX-000316,pi_a95f7e2852a2ffe50c27b836,WRK-000024,2025-02-27,187.99,EUR,7026.35,TRY,37.3762,TR,completed
FX-000317,pi_e77f75a283b9fbc57dc54678,WRK-000024,2025-02-15,140.57,EUR,5592.1,TRY,39.7816,TR,completed
FX-000318,pi_3826827b6a4b926c367d2e5e,WRK-000024,2025-03-20,174.04,EUR,6786.36,TRY,38.9931,TR,pending
FX-000319,pi_0ed51e5bf4195e7524c2e21e,WRK-000024,2025-04-14,119.92,EUR,4641.07,TRY,38.7014,TR,completed
FX-000320,pi_fa27c26620bde92eff9efe12,WRK-000024,2025-06-10,195.38,EUR,7835.62,TRY,40.1045,TR,completed
FX-000321,pi_ef3a4cc5f799f548fe052ab4,WRK-000024,2025-06-14,145.98,EUR,5492.56,TRY,37.6254,TR,completed
FX-000322,pi_aa50de094376b4658f6b2543,WRK-000024,2025-06-10,135.68,EUR,5439.6,TRY,40.0914,TR,completed
FX-000323,pi_581cc1152ccd00cd92ad7dc1,WRK-000024,2025-07-04,105.08,EUR,3899.42,TRY,37.1091,TR,completed
FX-000324,pi_e2b16a3b6a3db7b7b9d781f4,WRK-000024,2025-07-18,180.56,EUR,6735.61,TRY,37.304,TR,completed
FX-000325,pi_c36d46a34530ea4207e0c6ae,WRK-000024,2025-09-15,98.66,EUR,3891.19,TRY,39.4404,TR,completed
FX-000326,pi_9e5aa14d7b77c5f390577edf,WRK-000024,2025-09-15,223.19,EUR,8562.22,TRY,38.3629,TR,completed
FX-000327,pi_dc6d256de2f3074372dd4397,WRK-000024,2025-11-14,234.62,EUR,8725.59,TRY,37.1903,TR,completed
FX-000328,pi_0f15743fc6042aa6124bcd5f,WRK-000024,2025-11-03,99.49,EUR,3780.57,TRY,37.9995,TR,completed
FX-000329,pi_fbeeae745cbefc9eb9d39e5e,WRK-000024,2025-11-13,205.97,EUR,8027.87,TRY,38.9759,TR,completed
FX-000330,pi_ef47cc42d03a5d7245f98daf,WRK-000024,2025-12-20,184.87,EUR,6972.02,TRY,37.7131,TR,completed
FX-000331,pi_e8836bd4340a65cf76275e73,WRK-000024,2025-12-20,162.81,EUR,6056.89,TRY,37.2022,TR,completed
FX-000332,pi_855b8aa65d0499e0b21128f3,WRK-000024,2026-02-25,149.29,EUR,5665.53,TRY,37.9498,TR,completed
FX-000333,pi_51606cb8132cd30a0ab70cff,WRK-000024,2026-02-05,169.68,EUR,6417.03,TRY,37.8184,TR,completed
FX-000334,pi_a0c7ab809390b95e238eb488,WRK-000024,2026-02-06,218.27,EUR,8616.99,TRY,39.4786,TR,completed
FX-000335,pi_f142ea78ae5ef25abd9fcd6d,WRK-000025,2024-07-04,310.55,EUR,12008.78,TRY,38.6694,TR,completed
FX-000336,pi_8fbac75d5e8d356c1a7de30c,WRK-000025,2024-08-17,274.84,EUR,10576.26,TRY,38.4815,TR,completed
FX-000337,pi_c43af3043da171fa095549ea,WRK-000025,2024-09-19,132.78,EUR,5107.6,TRY,38.4666,TR,pending
FX-000338,pi_bd681b95f7007e781bbe7b3f,WRK-000025,2024-10-02,185.44,EUR,7177.01,TRY,38.7026,TR,completed
FX-000339,pi_1a9a081249c8b41827d096af,WRK-000025,2024-11-03,162.25,EUR,6238.04,TRY,38.4471,TR,failed
FX-000340,pi_ccec025ad37be12bf975b08b,WRK-000025,2024-11-21,226.78,EUR,8659.98,TRY,38.1867,TR,pending
FX-000341,pi_11ea783e20123a887fa91034,WRK-000025,2024-12-24,256.39,EUR,9388.51,TRY,36.6181,TR,completed
FX-000342,pi_c1a90e2edc37716a8c228d18,WRK-000025,2024-12-03,231.03,EUR,8669.68,TRY,37.5262,TR,completed
FX-000343,pi_406dc0ae69db29ceac294c60,WRK-000025,2025-02-03,230.19,EUR,9043.52,TRY,39.2872,TR,completed
FX-000344,pi_44af5d9ed77cd98a9c25bf89,WRK-000025,2025-03-03,172.08,EUR,6471.52,TRY,37.6076,TR,completed
FX-000345,pi_5ee954d8646ace2c4a585c92,WRK-000025,2025-04-24,260.37,EUR,9815.19,TRY,37.6971,TR,completed
FX-000346,pi_5ec56be754116861c47e8d86,WRK-000025,2025-05-09,134.49,EUR,5140.44,TRY,38.2217,TR,completed
FX-000347,pi_976125c0d484cea3e9059463,WRK-000025,2025-05-20,238.06,EUR,9396.01,TRY,39.4691,TR,completed
FX-000348,pi_09c2f680299fc13639ee40a6,WRK-000025,2025-06-28,237.32,EUR,9033.3,TRY,38.0638,TR,completed
FX-000349,pi_b7b69684e7c8579d95b9b6c3,WRK-000025,2025-07-11,191.13,EUR,7192.3,TRY,37.6304,TR,completed
FX-000350,pi_fa9a1b0950676654e4239883,WRK-000025,2025-09-02,308.42,EUR,11713.36,TRY,37.9786,TR,completed
FX-000351,pi_1e1b01e74d4e348310acff28,WRK-000025,2025-09-14,292.64,EUR,10969.46,TRY,37.4845,TR,completed
FX-000352,pi_3b11d217cb2e30dc80802022,WRK-000025,2025-09-28,239.05,EUR,9081.2,TRY,37.9887,TR,completed
FX-000353,pi_bb290f2487c8be7a8c9d64e2,WRK-000025,2025-10-28,218.58,EUR,8671.86,TRY,39.6736,TR,completed
FX-000354,pi_496655306a2dcba43037777e,WRK-000025,2025-11-15,149.37,EUR,6015.06,TRY,40.2695,TR,completed
FX-000355,pi_155eed14d80fd154801b808a,WRK-000025,2025-12-12,129.46,EUR,4936.06,TRY,38.1281,TR,completed
FX-000356,pi_79408177c0cb91fe6a7b42e1,WRK-000025,2025-12-13,176.61,EUR,6609.26,TRY,37.4229,TR,pending
FX-000357,pi_63ce69f3f20bc3e2a1ac5b57,WRK-000025,2026-01-09,233.07,EUR,9016.2,TRY,38.6845,TR,completed
FX-000358,pi_52ab849e307587b6f4d123ce,WRK-000025,2026-02-08,211.95,EUR,7877.12,TRY,37.165,TR,completed
FX-000359,pi_85b65127e15e6d270f13e7f9,WRK-000025,2026-02-13,205.53,EUR,7703.31,TRY,37.4802,TR,completed
FX-000360,pi_89e3cb0f94f7409f1d67e9ed,WRK-000026,2024-08-08,67.22,EUR,2536.28,TRY,37.7311,TR,completed
FX-000361,pi_e4480f766fc4d868fca490f3,WRK-000026,2024-09-22,73.43,EUR,2906.12,TRY,39.5767,TR,completed
FX-000362,pi_2a065371eb24426b5c4fba12,WRK-000026,2024-11-04,91.54,EUR,3349.25,TRY,36.5878,TR,completed
FX-000363,pi_ccff171cc71a41c563fbe9fc,WRK-000026,2024-11-03,49.94,EUR,1892.33,TRY,37.8921,TR,completed
FX-000364,pi_fc556c18c33acb1f3ae7c6a3,WRK-000026,2024-12-02,42.35,EUR,1579.62,TRY,37.2991,TR,completed
FX-000365,pi_55b057218c9788c1cca38601,WRK-000026,2025-01-10,80.21,EUR,3242.0,TRY,40.4189,TR,completed
FX-000366,pi_df4dff57b6042128911fc519,WRK-000026,2025-01-19,88.37,EUR,3310.9,TRY,37.4663,TR,completed
FX-000367,pi_dc89b484ec0e6a401f917758,WRK-000026,2025-03-09,49.73,EUR,1998.78,TRY,40.1927,TR,completed
FX-000368,pi_2eb1c7b2bda36ae9bd73696d,WRK-000026,2025-04-10,60.9,EUR,2322.26,TRY,38.1324,TR,completed
FX-000369,pi_d16a7f63422a1a20fbba23f9,WRK-000026,2025-06-21,52.82,EUR,1954.42,TRY,37.0015,TR,completed
FX-000370,pi_72a15f684ad263af3740070e,WRK-000026,2025-07-02,85.24,EUR,3289.71,TRY,38.5935,TR,completed
FX-000371,pi_42c7c17433ddf4772ca6f8a2,WRK-000026,2025-08-09,83.61,EUR,3226.08,TRY,38.5848,TR,completed
FX-000372,pi_cb09e34cca89c827820cc657,WRK-000026,2025-09-06,46.69,EUR,1762.75,TRY,37.7544,TR,completed
FX-000373,pi_4c9aaf9569e5d5c8768b1e3d,WRK-000026,2025-09-07,68.3,EUR,2638.75,TRY,38.6347,TR,completed
FX-000374,pi_8b33500914973531cc8ac0b8,WRK-000026,2025-10-22,85.78,EUR,3378.05,TRY,39.3804,TR,completed
FX-000375,pi_7fce18390bec82bf9a3d302d,WRK-000026,2025-10-07,48.15,EUR,1846.52,TRY,38.3493,TR,completed
FX-000376,pi_321e3ae4a21e7058ae1c3213,WRK-000026,2025-10-27,50.17,EUR,1972.82,TRY,39.3227,TR,completed
FX-000377,pi_9f957d9a372d759ecd34c719,WRK-000026,2025-12-26,82.0,EUR,3283.54,TRY,40.0432,TR,completed
FX-000378,pi_bf17e9b28832e89e38584522,WRK-000026,2025-12-14,69.71,EUR,2774.52,TRY,39.8009,TR,completed
FX-000379,pi_cb1276a1c7af5000a0c05cc9,WRK-000026,2025-12-03,81.6,EUR,3135.56,TRY,38.426,TR,completed
FX-000380,pi_a0af02561eac41d9977e12c8,WRK-000026,2026-01-26,42.72,EUR,1624.89,TRY,38.0359,TR,pending
FX-000381,pi_609043555886932435a5dc60,WRK-000026,2026-01-23,42.53,EUR,1632.45,TRY,38.3836,TR,completed
FX-000382,pi_39975fccfd820ced48eeb4bf,WRK-000026,2026-01-21,50.85,EUR,2045.52,TRY,40.2265,TR,completed
FX-000383,pi_eeea695e19cda91438502f3d,WRK-000027,2024-08-06,198.65,EUR,7729.53,TRY,38.9103,TR,completed
FX-000384,pi_17561ebd486bdac5766c0b12,WRK-000027,2024-08-25,186.9,EUR,7511.44,TRY,40.1896,TR,completed
FX-000385,pi_d0e569dc6a1f3fc4506861a7,WRK-000027,2024-08-25,151.68,EUR,6074.68,TRY,40.0493,TR,completed
FX-000386,pi_148cfc53deb863a9115b0d8f,WRK-000027,2024-11-19,169.74,EUR,6733.2,TRY,39.6677,TR,completed
FX-000387,pi_20ff92cb9ac96c4899baf7e4,WRK-000027,2024-11-18,179.12,EUR,6950.79,TRY,38.8052,TR,completed
FX-000388,pi_9294ce9cdfe1dc3cc69f0908,WRK-000027,2024-11-05,131.5,EUR,4869.21,TRY,37.0282,TR,completed
FX-000389,pi_b4fb83a953f2ecdfdefe12b9,WRK-000027,2025-01-11,86.04,EUR,3413.44,TRY,39.6727,TR,completed
FX-000390,pi_82a1895ae38c1decc55e1dc6,WRK-000027,2025-02-05,112.06,EUR,4442.14,TRY,39.6407,TR,completed
FX-000391,pi_8a00f730d66e10dc81ad5fd0,WRK-000027,2025-02-03,128.69,EUR,4734.57,TRY,36.7905,TR,completed
FX-000392,pi_1b062a39762b3407742b726d,WRK-000027,2025-03-22,98.4,EUR,3650.95,TRY,37.1032,TR,failed
FX-000393,pi_cb7a7602b9c46881333ef5b2,WRK-000027,2025-03-12,195.46,EUR,7450.95,TRY,38.1201,TR,completed
FX-000394,pi_fea12636df578f637e849b29,WRK-000027,2025-05-02,99.74,EUR,3799.89,TRY,38.098,TR,completed
FX-000395,pi_f33417127ca220217d82a4e6,WRK-000027,2025-07-19,149.8,EUR,5902.57,TRY,39.403,TR,completed
FX-000396,pi_6dd8ed2a503cf0c9b6af7b6f,WRK-000027,2025-09-08,193.55,EUR,7465.3,TRY,38.5704,TR,completed
FX-000397,pi_62a235a16d5c87149b8c2f29,WRK-000027,2025-11-15,175.59,EUR,7067.73,TRY,40.2513,TR,completed
FX-000398,pi_8a398cdf2edcfb3d6bb4fa49,WRK-000027,2025-11-28,173.18,EUR,6675.57,TRY,38.547,TR,completed
FX-000399,pi_87ceb752e663ca094cf1af78,WRK-000027,2026-01-13,149.29,EUR,5952.86,TRY,39.8745,TR,completed
FX-000400,pi_dd283f0a5862a3040e5f69a9,WRK-000027,2026-02-01,165.47,EUR,6159.04,TRY,37.2215,TR,completed
FX-000401,pi_b65dcd484911bf0e0024a9e1,WRK-000028,2024-09-08,86.81,EUR,3468.31,TRY,39.9529,TR,completed
FX-000402,pi_dcd10503a8214d869f77df37,WRK-000028,2024-09-21,158.38,EUR,6231.38,TRY,39.3445,TR,completed
FX-000403,pi_2dfbe4f13dbc12d29eaa90be,WRK-000028,2024-10-17,99.18,EUR,3727.7,TRY,37.5852,TR,completed
FX-000404,pi_b7027817ce75b5a76df598ca,WRK-000028,2024-10-15,114.15,EUR,4464.08,TRY,39.1071,TR,completed
FX-000405,pi_dbfa2737b3992d022fe36216,WRK-000028,2024-11-11,144.06,EUR,5593.55,TRY,38.8279,TR,completed
FX-000406,pi_32ab39e38467abe3c4f944cc,WRK-000028,2024-12-20,150.4,EUR,5568.32,TRY,37.0234,TR,completed
FX-000407,pi_9d909725a9ceb3bd2ff820af,WRK-000028,2024-12-05,158.86,EUR,6053.2,TRY,38.104,TR,completed
FX-000408,pi_e489fe88953bb582a60dcfc3,WRK-000028,2025-02-09,178.96,EUR,6708.26,TRY,37.4847,TR,completed
FX-000409,pi_c575dfd9e1ca2efba134d80d,WRK-000028,2025-03-01,135.28,EUR,5464.62,TRY,40.3949,TR,completed
FX-000410,pi_a7916ab12def6c21ca161e09,WRK-000028,2025-03-02,121.13,EUR,4767.5,TRY,39.3585,TR,completed
FX-000411,pi_b09658a7ecc1c414caa250af,WRK-000028,2025-07-05,137.43,EUR,5225.23,TRY,38.021,TR,failed
FX-000412,pi_d3df56ccb0eb95c9dc3723e8,WRK-000028,2025-07-18,112.44,EUR,4245.36,TRY,37.7567,TR,completed
