worker_id,month,rent,transport,food,insurance,total
WRK-000021,2025-08,394.7,102.45,247.76,284.72,1029.63
WRK-000021,2025-09,383.83,99.63,240.94,276.89,1001.29
WRK-000021,2025-10,415.49,107.85,260.82,299.73,1083.89
WRK-000021,2025-11,379.92,98.61,238.49,274.06,991.08
WRK-000021,2025-12,411.0,106.68,258.0,296.48,1072.16
WRK-000021,2026-01,387.99,100.71,243.56,279.89,1012.15
WRK-000021,2026-02,435.82,113.12,273.58,314.39,1136.91
WRK-000022,2024-09,616.55,187.47,338.53,244.86,1387.41
WRK-000022,2024-10,694.85,211.27,381.53,275.95,1563.6
WRK-000022,2024-11,685.47,208.42,376.37,272.23,1542.49
WRK-000022,2024-12,666.7,202.72,366.07,264.78,1500.27
WRK-000022,2025-01,689.01,209.5,378.32,273.64,1550.47
WRK-000022,2025-02,681.68,207.27,374.29,270.72,1533.96
WRK-000022,2025-03,644.23,195.88,353.73,255.85,1449.69
WRK-000022,2025-04,674.79,205.17,370.51,267.98,1518.45
WRK-000022,2025-05,620.59,188.69,340.75,246.46,1396.49
WRK-000022,2025-06,631.24,191.93,346.6,250.69,1420.46
WRK-000022,2025-07,656.46,199.6,360.45,260.71,1477.22
WRK-000022,2025-08,633.49,192.62,347.84,251.59,1425.54
WRK-000022,2025-09,640.39,194.72,351.63,254.33,1441.07
WRK-000022,2025-10,678.7,206.36,372.66,269.54,1527.26
WRK-000022,2025-11,653.9,198.82,359.04,259.69,1471.45
WRK-000022,2025-12,680.32,206.86,373.55,270.18,1530.91
WRK-000022,2026-01,684.89,208.25,376.06,272.0,1541.2
WRK-000022,2026-02,685.36,208.39,376.32,272.19,1542.26
WRK-000023,2024-07,292.58,94.99,189.28,205.62,782.47
WRK-000023,2024-08,297.55,96.6,192.5,209.11,795.76
WRK-000023,2024-09,291.5,94.64,188.58,204.86,779.58
WRK-000023,2024-10,326.75,106.08,211.39,229.63,873.85
WRK-000023,2024-11,287.31,93.28,185.87,201.92,768.38
WRK-000023,2024-12,300.04,97.41,194.11,210.86,802.42
WRK-000023,2025-01,315.87,102.55,204.35,221.99,844.76
WRK-000023,2025-02,309.04,100.33,199.93,217.19,826.49
WRK-000023,2025-03,313.25,101.7,202.65,220.15,837.75
WRK-000023,2025-04,290.5,94.32,187.93,204.16,776.91
WRK-000023,2025-05,287.4,93.31,185.93,201.98,768.62
WRK-000023,2025-06,293.89,95.42,190.13,206.54,785.98
WRK-000023,2025-07,296.43,96.24,191.77,208.33,792.77
WRK-000023,2025-08,311.52,101.14,201.53,218.93,833.12
WRK-000023,2025-09,305.85,99.3,197.87,214.95,817.97
WRK-000023,2025-10,306.03,99.36,197.98,215.07,818.44
WRK-000023,2025-11,318.1,103.28,205.79,223.55,850.72
WRK-000023,2025-12,309.65,100.53,200.32,217.62,828.12
WRK-000023,2026-01,291.78,94.73,188.77,205.06,780.34
WRK-000023,2026-02,301.83,98.0,195.27,212.13,807.23
WRK-000024,2024-04,533.89,172.92,345.58,417.04,1469.43
WRK-000024,2024-05,546.98,177.16,354.06,427.27,1505.47
WRK-000024,2024-06,494.09,160.03,319.82,385.96,1359.9
WRK-000024,2024-07,493.22,159.75,319.26,385.28,1357.51
WRK-000024,2024-08,542.77,175.79,351.33,423.98,1493.87
WRK-000024,2024-09,475.68,154.06,307.9,371.57,1309.21
WRK-000024,2024-10,501.38,162.39,324.54,391.65,1379.96
WRK-000024,2024-11,518.95,168.08,335.91,405.38,1428.32
WRK-000024,2024-12,520.39,168.55,336.85,406.5,1432.29
WRK-000024,2025-01,529.93,171.64,343.02,413.95,1458.54
WRK-000024,2025-02,484.78,157.01,313.79,378.68,1334.26
WRK-000024,2025-03,538.03,174.26,348.26,420.28,1480.83
WRK-000024,2025-04,507.85,164.48,328.73,396.7,1397.76
WRK-000024,2025-05,495.76,160.57,320.9,387.26,1364.49
WRK-000024,2025-06,503.97,163.23,326.21,393.67,1387.08
WRK-000024,2025-07,497.75,161.21,322.19,388.81,1369.96
WRK-000024,2025-08,481.28,155.88,311.53,375.95,1324.64
WRK-000024,2025-09,482.04,156.12,312.02,376.54,1326.72
WRK-000024,2025-10,469.61,152.1,303.97,366.83,1292.51
WRK-000024,2025-11,483.77,156.68,313.14,377.89,1331.48
WRK-000024,2025-12,493.6,159.87,319.5,385.57,1358.54
WRK-000024,2026-01,509.53,165.03,329.82,398.02,1402.4
WRK-000024,2026-02,520.62,168.62,337.0,406.68,1432.92
WRK-000025,2024-07,321.5,128.13,258.55,205.56,913.74
WRK-000025,2024-08,361.47,144.06,290.69,231.11,1027.33
WRK-000025,2024-09,331.34,132.05,266.46,211.84,941.69
WRK-000025,2024-10,328.03,130.73,263.8,209.73,932.29
WRK-000025,2024-11,363.49,144.86,292.31,232.4,1033.06
WRK-000025,2024-12,342.85,136.64,275.71,219.2,974.4
WRK-000025,2025-01,319.28,127.24,256.77,204.14,907.43
WRK-000025,2025-02,336.9,134.27,270.93,215.4,957.5
WRK-000025,2025-03,340.63,135.75,273.94,217.79,968.11
WRK-000025,2025-04,325.76,129.83,261.98,208.28,925.85
WRK-000025,2025-05,363.63,144.92,292.43,232.49,1033.47
WRK-000025,2025-06,356.64,142.13,286.81,228.02,1013.6
WRK-000025,2025-07,323.78,129.04,260.38,207.01,920.21
WRK-000025,2025-08,343.63,136.95,276.35,219.71,976.64
WRK-000025,2025-09,358.1,142.71,287.98,228.96,1017.75
WRK-000025,2025-10,356.39,142.03,286.6,227.86,1012.88
WRK-000025,2025-11,343.79,137.01,276.47,219.81,977.08
WRK-000025,2025-12,356.63,142.13,286.8,228.02,1013.58
WRK-000025,2026-01,361.47,144.06,290.69,231.11,1027.33
WRK-000025,2026-02,360.57,143.7,289.97,230.53,1024.77
WRK-000026,2024-06,603.64,133.3,339.76,589.2,1665.9
WRK-000026,2024-07,591.61,130.64,332.99,577.45,1632.69
WRK-000026,2024-08,601.34,132.79,338.46,586.95,1659.54
WRK-000026,2024-09,594.74,131.33,334.75,580.51,1641.33
WRK-000026,2024-10,564.54,124.66,317.76,551.04,1558.0
WRK-000026,2024-11,544.37,120.21,306.4,531.34,1502.32
WRK-000026,2024-12,546.55,120.69,307.63,533.47,1508.34
WRK-000026,2025-01,595.89,131.58,335.4,581.63,1644.5
WRK-000026,2025-02,526.67,116.3,296.44,514.07,1453.48
WRK-000026,2025-03,575.61,127.11,323.99,561.84,1588.55
WRK-000026,2025-04,532.72,117.64,299.84,519.98,1470.18
WRK-000026,2025-05,562.01,124.1,316.33,548.56,1551.0
WRK-000026,2025-06,597.29,131.9,336.19,583.0,1648.38
WRK-000026,2025-07,534.42,118.01,300.8,521.63,1474.86
WRK-000026,2025-08,590.39,130.37,332.3,576.26,1629.32
WRK-000026,2025-09,566.76,125.15,319.0,553.2,1564.11
WRK-000026,2025-10,565.09,124.78,318.06,551.57,1559.5
WRK-000026,2025-11,540.43,119.34,304.18,527.5,1491.45
WRK-000026,2025-12,545.85,120.53,307.23,532.79,1506.4
WRK-000026,2026-01,555.77,122.73,312.82,542.47,1533.79
WRK-000026,2026-02,550.82,121.63,310.03,537.64,1520.12
WRK-000027,2024-06,369.28,121.84,251.89,172.85,915.86
WRK-000027,2024-07,323.29,106.67,220.52,151.33,801.81
WRK-000027,2024-08,343.44,113.32,234.26,160.76,851.78
WRK-000027,2024-09,333.71,110.11,227.63,156.21,827.66
WRK-000027,2024-10,358.64,118.33,244.64,167.88,889.49
WRK-000027,2024-11,339.9,112.15,231.85,159.1,843.0
WRK-000027,2024-12,359.06,118.47,244.92,168.07,890.52
WRK-000027,2025-01,337.33,111.3,230.1,157.9,836.63
WRK-000027,2025-02,374.46,123.55,255.43,175.28,928.72
WRK-000027,2025-03,371.8,122.67,253.61,174.03,922.11
WRK-000027,2025-04,322.23,106.32,219.79,150.83,799.17
WRK-000027,2025-05,325.65,107.45,222.13,152.43,807.66
WRK-000027,2025-06,341.98,112.84,233.27,160.08,848.17
WRK-000027,2025-07,343.88,113.46,234.56,160.96,852.86
WRK-000027,2025-08,336.54,111.04,229.56,157.53,834.67
WRK-000027,2025-09,337.15,111.24,229.97,157.81,836.17
WRK-000027,2025-10,353.06,116.49,240.83,165.26,875.64
WRK-000027,2025-11,366.4,120.89,249.93,171.51,908.73
WRK-000027,2025-12,349.13,115.19,238.14,163.42,865.88
WRK-000027,2026-01,372.17,122.8,253.86,174.21,923.04
WRK-000027,2026-02,364.02,120.11,248.3,170.39,902.82
WRK-000028,2024-07,446.31,154.17,326.06,254.2,1180.74
WRK-000028,2024-08,395.93,136.77,289.25,225.51,1047.46
WRK-000028,2024-09,447.16,154.46,326.69,254.69,1183.0
WRK-000028,2024-10,410.03,141.64,299.56,233.54,1084.77
WRK-000028,2024-11,448.74,155.01,327.84,255.59,1187.18
WRK-000028,2024-12,395.52,136.63,288.96,225.28,1046.39
WRK-000028,2025-01,447.23,154.49,326.74,254.73,1183.19
WRK-000028,2025-02,398.85,137.78,291.39,227.17,1055.19
WRK-000028,2025-03,430.44,148.69,314.47,245.16,1138.76
WRK-000028,2025-04,406.98,140.58,297.33,231.8,1076.69
WRK-000028,2025-05,424.65,146.69,310.24,241.87,1123.45
WRK-000028,2025-06,429.89,148.5,314.07,244.85,1137.31
WRK-000028,2025-07,390.87,135.02,285.56,222.63,1034.08
WRK-000028,2025-08,441.52,152.51,322.56,251.47,1168.06
WRK-000028,2025-09,446.8,154.34,326.42,254.48,1182.04
WRK-000028,2025-10,391.14,135.11,285.76,222.78,1034.79
WRK-000028,2025-11,431.51,149.06,315.25,245.77,1141.59
WRK-000028,2025-12,408.71,141.18,298.59,232.79,1081.27
WRK-000028,2026-01,385.76,133.25,281.83,219.72,1020.56
WRK-000028,2026-02,427.18,147.56,312.09,243.31,1130.14
WRK-000029,2024-06,410.98,107.33,307.44,267.61,1093.36
WRK-000029,2024-07,441.29,115.25,330.11,287.35,1174.0
WRK-000029,2024-08,441.22,115.23,330.06,287.3,1173.81
WRK-000029,2024-09,414.31,108.2,309.93,269.78,1102.22
WRK-000029,2024-10,467.4,122.06,349.65,304.35,1243.46
WRK-000029,2024-11,467.37,122.06,349.62,304.33,1243.38
WRK-000029,2024-12,434.62,113.5,325.12,283.01,1156.25
WRK-000029,2025-01,413.7,108.04,309.47,269.38,1100.59
WRK-000029,2025-02,449.89,117.49,336.55,292.95,1196.88
WRK-000029,2025-03,414.15,108.16,309.81,269.68,1101.8
WRK-000029,2025-04,453.6,118.46,339.32,295.37,1206.75
WRK-000029,2025-05,413.62,108.02,309.41,269.33,1100.38
WRK-000029,2025-06,418.85,109.39,313.33,272.74,1114.31
WRK-000029,2025-07,470.83,122.96,352.21,306.59,1252.59
WRK-000029,2025-08,455.47,118.95,340.72,296.58,1211.72
WRK-000029,2025-09,449.52,117.4,336.27,292.71,1195.9
WRK-000029,2025-10,463.78,121.12,346.93,301.99,1233.82
WRK-000029,2025-11,450.19,117.57,336.77,293.15,1197.68
WRK-000029,2025-12,437.69,114.3,327.42,285.0,1164.41
WRK-000029,2026-01,471.74,123.2,352.89,307.18,1255.01
WRK-000029,2026-02,418.33,109.25,312.94,272.4,1112.92
WRK-000030,2024-07,475.15,109.89,234.26,131.92,951.22
WRK-000030,2024-08,491.65,113.71,242.39,136.5,984.25
WRK-000030,2024-09,498.28,115.24,245.66,138.34,997.52
WRK-000030,2024-10,456.14,105.49,224.88,126.64,913.15
WRK-000030,2024-11,507.47,117.37,250.19,140.9,1015.93
WRK-000030,2024-12,499.63,115.55,246.33,138.72,1000.23
WRK-000030,2025-01,479.58,110.92,236.44,133.15,960.09
WRK-000030,2025-02,475.24,109.91,234.3,131.95,951.4
WRK-000030,2025-03,498.28,115.24,245.66,138.34,997.52
WRK-000030,2025-04,458.83,106.12,226.21,127.39,918.55
WRK-000030,2025-05,494.19,114.29,243.64,137.21,989.33
WRK-000030,2025-06,476.56,110.22,234.95,132.31,954.04
WRK-000030,2025-07,493.19,114.06,243.15,136.93,987.33
WRK-000030,2025-08,516.29,119.41,254.54,143.34,1033.58
WRK-000030,2025-09,469.52,108.59,231.48,130.36,939.95
WRK-000030,2025-10,516.33,119.41,254.56,143.36,1033.66
WRK-000030,2025-11,465.87,107.74,229.68,129.35,932.64
WRK-000030,2025-12,517.93,119.78,255.35,143.8,1036.86
WRK-000030,2026-01,497.96,115.17,245.5,138.26,996.89
WRK-000030,2026-02,522.39,120.82,257.55,145.04,1045.8
WRK-000031,2024-05,365.14,94.74,217.78,265.11,942.77
WRK-000031,2024-06,361.66,93.84,215.71,262.59,933.8
WRK-000031,2024-07,355.59,92.26,212.09,258.18,918.12
WRK-000031,2024-08,367.33,95.31,219.09,266.71,948.44
WRK-000031,2024-09,389.31,101.01,232.2,282.66,1005.18
WRK-000031,2024-10,392.4,101.82,234.04,284.91,1013.17
WRK-000031,2024-11,374.28,97.11,223.24,271.75,966.38
WRK-000031,2024-12,394.05,102.24,235.03,286.11,1017.43
WRK-000031,2025-01,390.01,101.2,232.62,283.17,1007.0
WRK-000031,2025-02,388.99,100.93,232.01,282.43,1004.36
WRK-000031,2025-03,396.48,102.87,236.48,287.87,1023.7
WRK-000031,2025-04,381.84,99.08,227.75,277.24,985.91
WRK-000031,2025-05,350.74,91.01,209.2,254.66,905.61
WRK-000031,2025-06,382.56,99.26,228.18,277.77,987.77
WRK-000031,2025-07,403.77,104.77,240.83,293.17,1042.54
WRK-000031,2025-08,406.68,105.52,242.56,295.28,1050.04
WRK-000031,2025-09,368.09,95.51,219.55,267.26,950.41
WRK-000031,2025-10,392.01,101.72,233.81,284.63,1012.17
WRK-000031,2025-11,357.59,92.79,213.29,259.64,923.31
WRK-000031,2025-12,401.27,104.12,239.34,291.35,1036.08
WRK-000031,2026-01,372.2,96.57,222.0,270.24,961.01
WRK-000031,2026-02,384.41,99.74,229.28,279.11,992.54
WRK-000032,2024-08,497.54,153.83,224.18,191.15,1066.7
WRK-000032,2024-09,501.33,155.01,225.89,192.61,1074.84
WRK-000032,2024-10,472.55,146.11,212.92,181.55,1013.13
WRK-000032,2024-11,467.82,144.65,210.79,179.73,1002.99
WRK-000032,2024-12,455.79,140.93,205.37,175.11,977.2
WRK-000032,2025-01,508.78,157.31,229.24,195.47,1090.8
WRK-000032,2025-02,494.31,152.83,222.72,189.91,1059.77
WRK-000032,2025-03,514.67,159.13,231.89,197.73,1103.42
WRK-000032,2025-04,519.6,160.65,234.12,199.63,1114.0
WRK-000032,2025-05,451.45,139.58,203.41,173.44,967.88
WRK-000032,2025-06,475.55,147.04,214.27,182.7,1019.56
WRK-000032,2025-07,489.71,151.41,220.65,188.14,1049.91
WRK-000032,2025-08,489.34,151.3,220.48,188.0,1049.12
WRK-000032,2025-09,519.2,160.53,233.94,199.47,1113.14
WRK-000032,2025-10,459.55,142.09,207.06,176.55,985.25
WRK-000032,2025-11,500.3,154.69,225.42,192.21,1072.62
WRK-000032,2025-12,496.5,153.51,223.71,190.75,1064.47
WRK-000032,2026-01,473.98,146.55,213.56,182.1,1016.19
WRK-000032,2026-02,515.44,159.37,232.24,198.03,1105.08
WRK-000033,2024-03,316.99,88.07,160.65,83.6,649.31
WRK-000033,2024-04,327.64,91.03,166.05,86.41,671.13
WRK-000033,2024-05,316.64,87.97,160.47,83.51,648.59
WRK-000033,2024-06,330.84,91.92,167.67,87.26,677.69
WRK-000033,2024-07,355.92,98.88,180.38,93.87,729.05
WRK-000033,2024-08,327.14,90.89,165.79,86.28,670.1
WRK-000033,2024-09,312.89,86.93,158.58,82.52,640.92
WRK-000033,2024-10,351.82,97.75,178.3,92.79,720.66
WRK-000033,2024-11,315.58,87.68,159.94,83.23,646.43
WRK-000033,2024-12,343.49,95.43,174.08,90.59,703.59
WRK-000033,2025-01,339.12,94.22,171.87,89.44,694.65
WRK-000033,2025-02,358.15,99.5,181.51,94.46,733.62
WRK-000033,2025-03,316.5,87.93,160.4,83.47,648.3
WRK-000033,2025-04,323.73,89.94,164.07,85.38,663.12
WRK-000033,2025-05,312.23,86.75,158.24,82.35,639.57
WRK-000033,2025-06,357.97,99.45,181.42,94.41,733.25
WRK-000033,2025-07,359.63,99.92,182.26,94.85,736.66
WRK-000033,2025-08,349.63,97.14,177.19,92.21,716.17
WRK-000033,2025-09,320.12,88.94,162.24,84.43,655.73
WRK-000033,2025-10,316.54,87.94,160.42,83.48,648.38
WRK-000033,2025-11,325.45,90.42,164.94,85.83,666.64
WRK-000033,2025-12,349.03,96.97,176.89,92.05,714.94
WRK-000033,2026-01,346.01,96.13,175.36,91.26,708.76
WRK-000033,2026-02,329.98,91.68,167.23,87.03,675.92
WRK-000034,2024-08,521.21,102.19,365.75,283.94,1273.09
WRK-000034,2024-09,496.28,97.3,348.26,270.36,1212.2
WRK-000034,2024-10,484.26,94.95,339.83,263.81,1182.85
WRK-000034,2024-11,489.56,95.98,343.54,266.69,1195.77
WRK-000034,2024-12,512.85,100.55,359.89,279.38,1252.67
WRK-000034,2025-01,488.79,95.83,343.01,266.28,1193.91
WRK-000034,2025-02,527.58,103.44,370.22,287.4,1288.64
WRK-000034,2025-03,545.99,107.05,383.15,297.44,1333.63
WRK-000034,2025-04,514.78,100.93,361.25,280.44,1257.4
WRK-000034,2025-05,482.82,94.66,338.82,263.03,1179.33
WRK-000034,2025-06,503.74,98.77,353.5,274.42,1230.43
WRK-000034,2025-07,535.79,105.05,375.98,291.88,1308.7
WRK-000034,2025-08,483.57,94.81,339.34,263.43,1181.15
WRK-000034,2025-09,533.18,104.54,374.15,290.46,1302.33
WRK-000034,2025-10,532.27,104.36,373.52,289.96,1300.11
WRK-000034,2025-11,474.71,93.07,333.12,258.6,1159.5
WRK-000034,2025-12,506.45,99.3,355.4,275.9,1237.05
WRK-000034,2026-01,513.22,100.62,360.15,279.58,1253.57
WRK-000034,2026-02,504.9,98.99,354.31,275.05,1233.25
WRK-000035,2024-09,280.1,87.76,149.21,143.1,660.17
WRK-000035,2024-10,277.7,87.0,147.93,141.87,654.5
WRK-000035,2024-11,267.89,83.93,142.7,136.86,631.38
WRK-000035,2024-12,270.64,84.79,144.16,138.26,637.85
WRK-000035,2025-01,241.71,75.73,128.76,123.48,569.68
WRK-000035,2025-02,248.86,77.97,132.56,127.14,586.53
WRK-000035,2025-03,262.81,82.34,139.99,134.26,619.4
WRK-000035,2025-04,273.64,85.73,145.76,139.79,644.92
WRK-000035,2025-05,253.25,79.34,134.9,129.38,596.87
WRK-000035,2025-06,267.34,83.76,142.41,136.58,630.09
WRK-000035,2025-07,260.65,81.66,138.84,133.16,614.31
WRK-000035,2025-08,252.89,79.23,134.71,129.19,596.02
WRK-000035,2025-09,255.0,79.89,135.83,130.27,600.99
WRK-000035,2025-10,281.93,88.33,150.18,144.03,664.47
WRK-000035,2025-11,246.26,77.15,131.18,125.81,580.4
WRK-000035,2025-12,271.26,84.99,144.49,138.58,639.32
WRK-000035,2026-01,276.48,86.62,147.28,141.25,651.63
WRK-000035,2026-02,273.78,85.78,145.84,139.87,645.27
WRK-000036,2024-09,407.68,112.26,203.46,93.52,816.92
WRK-000036,2024-10,397.34,109.41,198.3,91.15,796.2
WRK-000036,2024-11,431.74,118.89,215.47,99.04,865.14
WRK-000036,2024-12,390.62,107.56,194.95,89.61,782.74
WRK-000036,2025-01,385.9,106.26,192.59,88.52,773.27
WRK-000036,2025-02,391.7,107.86,195.49,89.86,784.91
WRK-000036,2025-03,417.93,115.08,208.58,95.87,837.46
WRK-000036,2025-04,428.86,118.09,214.03,98.38,859.36
WRK-000036,2025-05,377.17,103.86,188.24,86.52,755.79
WRK-000036,2025-06,405.16,111.57,202.2,92.94,811.87
WRK-000036,2025-07,374.93,103.24,187.12,86.01,751.3
WRK-000036,2025-08,398.92,109.85,199.09,91.51,799.37
WRK-000036,2025-09,401.72,110.62,200.49,92.15,804.98
WRK-000036,2025-10,421.96,116.19,210.59,96.8,845.54
WRK-000036,2025-11,378.64,104.26,188.97,86.86,758.73
WRK-000036,2025-12,408.13,112.39,203.69,93.62,817.83
WRK-000036,2026-01,419.25,115.45,209.24,96.18,840.12
WRK-000036,2026-02,402.05,110.71,200.65,92.23,805.64
WRK-000037,2024-03,540.07,127.87,281.55,175.03,1124.52
WRK-000037,2024-04,570.12,134.98,297.21,184.77,1187.08
WRK-000037,2024-05,532.62,126.11,277.66,172.62,1109.01
WRK-000037,2024-06,592.28,140.23,308.76,191.95,1233.22
WRK-000037,2024-07,533.3,126.27,278.02,172.84,1110.43
WRK-000037,2024-08,506.89,120.01,264.25,164.28,1055.43
WRK-000037,2024-09,563.87,133.5,293.95,182.74,1174.06
WRK-000037,2024-10,531.54,125.85,277.1,172.27,1106.76
WRK-000037,2024-11,517.09,122.43,269.57,167.58,1076.67
WRK-000037,2024-12,577.72,136.78,301.17,187.23,1202.9
WRK-000037,2025-01,565.95,134.0,295.04,183.42,1178.41
WRK-000037,2025-02,510.12,120.78,265.93,165.32,1062.15
WRK-000037,2025-03,561.86,133.03,292.91,182.09,1169.89
WRK-000037,2025-04,554.23,131.22,288.93,179.62,1154.0
WRK-000037,2025-05,572.14,135.46,298.27,185.43,1191.3
WRK-000037,2025-06,572.13,135.46,298.26,185.42,1191.27
WRK-000037,2025-07,552.83,130.89,288.2,179.17,1151.09
WRK-000037,2025-08,540.22,127.9,281.63,175.08,1124.83
WRK-000037,2025-09,568.48,134.6,296.36,184.24,1183.68
WRK-000037,2025-10,507.57,120.18,264.61,164.5,1056.86
WRK-000037,2025-11,539.28,127.68,281.13,174.77,1122.86
WRK-000037,2025-12,521.37,123.44,271.8,168.97,1085.58
WRK-000037,2026-01,510.34,120.83,266.05,165.39,1062.61
WRK-000037,2026-02,511.09,121.01,266.44,165.64,1064.18
WRK-000038,2024-09,555.24,143.63,377.41,501.7,1577.98
WRK-000038,2024-10,502.95,130.1,341.87,454.45,1429.37
WRK-000038,2024-11,572.76,148.16,389.32,517.53,1627.77
WRK-000038,2024-12,519.48,134.38,353.1,469.38,1476.34
WRK-000038,2025-01,532.81,137.83,362.17,481.43,1514.24
WRK-000038,2025-02,546.85,141.46,371.71,494.11,1554.13
WRK-000038,2025-03,569.81,147.4,387.31,514.86,1619.38
WRK-000038,2025-04,557.36,144.18,378.85,503.61,1584.0
WRK-000038,2025-05,524.65,135.72,356.62,474.06,1491.05
WRK-000038,2025-06,531.11,137.39,361.01,479.89,1509.4
WRK-000038,2025-07,512.38,132.54,348.28,462.97,1456.17
WRK-000038,2025-08,575.46,148.86,391.15,519.97,1635.44
WRK-000038,2025-09,547.24,141.56,371.98,494.47,1555.25
WRK-000038,2025-10,535.49,138.52,363.99,483.85,1521.85
WRK-000038,2025-11,517.85,133.96,352.0,467.92,1471.73
WRK-000038,2025-12,496.93,128.55,337.78,449.01,1412.27
WRK-000038,2026-01,573.33,148.31,389.71,518.05,1629.4
WRK-000038,2026-02,572.65,148.13,389.25,517.43,1627.46
WRK-000039,2024-09,593.3,163.68,317.43,390.43,1464.84
WRK-000039,2024-10,636.78,175.68,340.7,419.05,1572.21
WRK-000039,2024-11,579.67,159.92,310.14,381.46,1431.19
WRK-000039,2024-12,672.73,185.6,359.93,442.7,1660.96
WRK-000039,2025-01,663.1,182.94,354.78,436.37,1637.19
WRK-000039,2025-02,580.81,160.24,310.75,382.22,1434.02
WRK-000039,2025-03,583.45,160.97,312.17,383.95,1440.54
WRK-000039,2025-04,650.62,179.5,348.1,428.16,1606.38
WRK-000039,2025-05,598.66,165.16,320.3,393.96,1478.08
WRK-000039,2025-06,630.65,173.99,337.42,415.01,1557.07
WRK-000039,2025-07,678.39,187.16,362.96,446.43,1674.94
WRK-000039,2025-08,643.34,177.49,344.21,423.36,1588.4
WRK-000039,2025-09,659.42,181.93,352.81,433.95,1628.11
WRK-000039,2025-10,674.53,186.09,360.9,443.89,1665.41
WRK-000039,2025-11,668.4,184.4,357.62,439.86,1650.28
WRK-000039,2025-12,659.58,181.97,352.9,434.05,1628.5
WRK-000039,2026-01,674.74,186.15,361.0,444.03,1665.92
WRK-000039,2026-02,652.88,180.12,349.31,429.64,1611.95
WRK-000040,2024-03,568.22,172.72,230.74,181.17,1152.85
WRK-000040,2024-04,582.97,177.2,236.73,185.88,1182.78
WRK-000040,2024-05,527.22,160.26,214.09,168.1,1069.67
WRK-000040,2024-06,573.88,174.44,233.04,182.98,1164.34
WRK-000040,2024-07,583.54,177.37,236.96,186.06,1183.93
WRK-000040,2024-08,514.68,156.44,209.0,164.1,1044.22
WRK-000040,2024-09,577.18,175.44,234.38,184.03,1171.03
WRK-000040,2024-10,514.11,156.27,208.77,163.92,1043.07
WRK-000040,2024-11,562.4,170.95,228.38,179.32,1141.05
WRK-000040,2024-12,588.53,178.89,238.99,187.65,1194.06
WRK-000040,2025-01,526.42,160.01,213.77,167.84,1068.04
WRK-000040,2025-02,554.38,168.51,225.12,176.76,1124.77
WRK-000040,2025-03,506.38,153.92,205.63,161.46,1027.39
WRK-000040,2025-04,581.6,176.78,236.18,185.44,1180.0
WRK-000040,2025-05,521.18,158.42,211.64,166.17,1057.41
WRK-000040,2025-06,541.2,164.5,219.77,172.56,1098.03
WRK-000040,2025-07,539.95,164.12,219.26,172.16,1095.49
WRK-000040,2025-08,522.22,158.73,212.06,166.51,1059.52
WRK-000040,2025-09,539.74,164.06,219.18,172.09,1095.07
WRK-000040,2025-10,534.24,162.39,216.94,170.34,1083.91
WRK-000040,2025-11,567.67,172.55,230.52,181.0,1151.74
WRK-000040,2025-12,511.12,155.36,207.56,162.97,1037.01
